w,all_sample,one_sample1,one_sample2,50_sample,100_sampe
5.328,424.500239389,582.818770615,415.086294534,528.773206254,398.162060578
5.33,424.55033583,583.152204929,415.419062378,528.75637492,398.238139491
5.332,424.600726818,583.486042425,415.752207742,528.739856476,398.314471532
5.334,424.651412352,583.820283101,416.085730626,528.723650924,398.391056703
5.336,424.702392433,584.154926958,416.419631028,528.707758263,398.467895002
5.338,424.75366706,584.489973997,416.75390895,528.692178493,398.544986429
5.34,424.805236233,584.825424216,417.088564391,528.676911614,398.622330986
5.342,424.857099953,585.161277616,417.423597351,528.661957626,398.699928672
5.344,424.909258219,585.497534196,417.759007831,528.647316529,398.777779486
5.346,424.961711032,585.834193958,418.09479583,528.632988324,398.855883429
5.348,425.014458392,586.1712569,418.430961348,528.618973009,398.934240501
5.35,425.067500298,586.508723024,418.767504386,528.605270586,399.012850702
5.352,425.12083675,586.846592328,419.104424943,528.591881053,399.091714032
5.354,425.174467749,587.184864813,419.441723019,528.578804412,399.17083049
5.356,425.228393294,587.523540479,419.779398614,528.566040662,399.250200078
5.358,425.282613386,587.862619326,420.117451729,528.553589803,399.329822794
5.36,425.337128024,588.202101354,420.455882363,528.541451835,399.409698639
5.362,425.391937209,588.541986563,420.794690516,528.529626759,399.489827613
5.364,425.44704094,588.882274952,421.133876189,528.518114573,399.570209715
5.366,425.502439217,589.222966522,421.473439381,528.506915279,399.650844947
5.368,425.558132041,589.564061274,421.813380092,528.496028875,399.731733307
5.37,425.614119412,589.905559206,422.153698322,528.485455363,399.812874796
5.372,425.670401329,590.247460319,422.494394072,528.475194742,399.894269414
5.374,425.726977793,590.589764613,422.835467341,528.465247012,399.975917161
5.376,425.783848803,590.932472088,423.17691813,528.455612173,400.057818037
5.378,425.841014359,591.275582743,423.518746437,528.446290225,400.139972041
5.38,425.898474462,591.61909658,423.860952264,528.437281168,400.222379175
5.382,425.956229111,591.963013597,424.20353561,528.428585003,400.305039437
5.384,426.014278307,592.307333795,424.546496476,528.420201728,400.387952828
5.386,426.07262205,592.652057174,424.889834861,528.412131345,400.471119348
5.388,426.131260338,592.997183734,425.233550765,528.404373852,400.554538996
5.39,426.190193174,593.342713475,425.577644188,528.396929251,400.638211774
5.392,426.249420555,593.688646397,425.922115131,528.389797541,400.72213768
5.394,426.308942484,594.0349825,426.266963593,528.382978722,400.806316715
5.396,426.368758958,594.381721783,426.612189574,528.376472794,400.890748879
5.398,426.428869979,594.728864248,426.957793074,528.370279758,400.975434172
5.4,426.489275547,595.076409893,427.303774094,528.364399612,401.060372594
5.402,426.549975661,595.424358719,427.650132633,528.358832358,401.145564144
5.404,426.610970322,595.772710726,427.996868692,528.353577994,401.231008824
5.406,426.672259529,596.121465914,428.343982269,528.348636522,401.316706632
5.408,426.733843282,596.470624283,428.691473366,528.344007941,401.402657569
5.41,426.795721582,596.820185832,429.039341983,528.339692251,401.488861635
5.412,426.857894429,597.170150563,429.387588118,528.335689452,401.575318829
5.414,426.920361822,597.520518474,429.736211773,528.331999544,401.662029153
5.416,426.983123761,597.871289566,430.085212947,528.328622527,401.748992605
5.418,427.046180247,598.222463839,430.434591641,528.325558402,401.836209186
5.42,427.109531279,598.574041293,430.784347853,528.322807167,401.923678896
5.422,427.173176858,598.926021928,431.134481585,528.320368824,402.011401735
5.424,427.237116984,599.278405744,431.484992837,528.318243372,402.099377702
5.426,427.301351655,599.631192741,431.835881607,528.316430811,402.187606799
5.428,427.365880874,599.984382918,432.187147897,528.314931141,402.276089024
5.43,427.430704638,600.337976276,432.538791706,528.313744362,402.364824378
5.432,427.49582295,600.691972816,432.890813035,528.312870474,402.453812861
5.434,427.561235807,601.046372536,433.243211882,528.312309477,402.543054473
5.436,427.626943211,601.401175437,433.595988249,528.312061372,402.632549214
5.438,427.692945162,601.756381519,433.949142136,528.312126157,402.722297083
5.44,427.759241659,602.111990781,434.302673541,528.312503834,402.812298081
5.442,427.825832703,602.468003225,434.656582466,528.313194402,402.902552208
5.444,427.892718293,602.824418849,435.010868911,528.31419786,402.993059464
5.446,427.959898429,603.181237655,435.365532874,528.31551421,403.083819849
5.448,428.027373112,603.538459641,435.720574357,528.317143451,403.174833363
5.45,428.095142341,603.896084808,436.075993359,528.319085584,403.266100005
5.452,428.163206117,604.254113156,436.43178988,528.321340607,403.357619776
5.454,428.23156444,604.612544685,436.787963921,528.323908521,403.449392677
5.456,428.300217309,604.971379395,437.144515481,528.326789327,403.541418705
5.458,428.369164724,605.330617285,437.50144456,528.329983024,403.633697863
5.46,428.438406686,605.690258357,437.858751159,528.333489611,403.72623015
5.462,428.507943194,606.050302609,438.216435276,528.33730909,403.819015565
5.464,428.577774249,606.410750042,438.574496913,528.34144146,403.912054109
5.466,428.64789985,606.771600656,438.93293607,528.345886721,404.005345783
5.468,428.718319998,607.132854451,439.291752746,528.350644874,404.098890584
5.47,428.789034692,607.494511427,439.650946941,528.355715917,404.192688515
5.472,428.860043932,607.856571584,440.010518655,528.361099851,404.286739575
5.474,428.931347719,608.219034921,440.370467888,528.366796677,404.381043763
5.476,429.002946053,608.58190144,440.730794641,528.372806394,404.47560108
5.478,429.074838933,608.945171139,441.091498913,528.379129001,404.570411526
5.48,429.147026359,609.308844019,441.452580705,528.3857645,404.665475101
5.482,429.219508332,609.672920081,441.814040015,528.39271289,404.760791805
5.484,429.292284852,610.037399323,442.175876845,528.399974171,404.856361638
5.486,429.365355918,610.402281745,442.538091195,528.407548343,404.952184599
5.488,429.43872153,610.767567349,442.900683063,528.415435407,405.048260689
5.49,429.512381689,611.133256134,443.263652451,528.423635361,405.144589908
5.492,429.586336394,611.499348099,443.626999358,528.432148207,405.241172256
5.494,429.660585646,611.865843245,443.990723785,528.440973943,405.338007733
5.496,429.735129444,612.232741573,444.354825731,528.450112571,405.435096338
5.498,429.809967789,612.600043081,444.719305196,528.45956409,405.532438073
5.5,429.88510068,612.96774777,445.08416218,528.4693285,405.630032936
5.502,429.960528118,613.335855639,445.449396684,528.479405801,405.727880928
5.504,430.036250102,613.70436669,445.815008707,528.489795994,405.825982049
5.506,430.112266633,614.073280922,446.180998249,528.500499077,405.924336299
5.508,430.18857771,614.442598334,446.54736531,528.511515051,406.022943677
5.51,430.265183334,614.812318928,446.914109891,528.522843917,406.121804185
5.512,430.342083504,615.182442702,447.281231991,528.534485674,406.220917821
5.514,430.41927822,615.552969657,447.64873161,528.546440321,406.320284586
5.516,430.496767483,615.923899793,448.016608749,528.55870786,406.41990448
5.518,430.574551293,616.29523311,448.384863407,528.57128829,406.519777502
5.52,430.652629649,616.666969607,448.753495584,528.584181611,406.619903654
5.522,430.731002551,617.039109286,449.122505281,528.597387824,406.720282934
5.524,430.80967,617.411652145,449.491892497,528.610906927,406.820915344
5.526,430.888631995,617.784598186,449.861657232,528.624738921,406.921800882
5.528,430.967888537,618.157947407,450.231799486,528.638883807,407.022939548
5.53,431.047439625,618.531699809,450.60231926,528.653341584,407.124331344
5.532,431.12728526,618.905855392,450.973216553,528.668112251,407.225976269
5.534,431.207425441,619.280414156,451.344491365,528.68319581,407.327874322
5.536,431.287860169,619.6553761,451.716143697,528.69859226,407.430025504
5.538,431.368589443,620.030741226,452.088173547,528.714301602,407.532429815
5.54,431.449613264,620.406509532,452.460580918,528.730323834,407.635087255
5.542,431.530931631,620.78268102,452.833365807,528.746658957,407.737997824
5.544,431.612544545,621.159255688,453.206528216,528.763306972,407.841161521
5.546,431.694452005,621.536233537,453.580068144,528.780267877,407.944578347
5.548,431.776654011,621.913614567,453.953985591,528.797541674,408.048248303
5.55,431.859150564,622.291398778,454.328280558,528.815128362,408.152171387
5.552,431.941941664,622.669586169,454.702953043,528.833027941,408.256347599
5.554,432.02502731,623.048176742,455.078003049,528.851240411,408.360776941
5.556,432.108407502,623.427170495,455.453430573,528.869765772,408.465459412
5.558,432.192082241,623.80656743,455.829235617,528.888604024,408.570395011
5.56,432.276051526,624.186367545,456.20541818,528.907755167,408.675583739
5.562,432.360315358,624.566570841,456.581978262,528.927219202,408.781025596
5.564,432.444873737,624.947177318,456.958915864,528.946996127,408.886720582
5.566,432.529726661,625.328186976,457.336230985,528.967085944,408.992668697
5.568,432.614874133,625.709599814,457.713923625,528.987488652,409.09886994
5.57,432.70031615,626.091415834,458.091993784,529.008204251,409.205324312
5.572,432.786052715,626.473635034,458.470441463,529.029232741,409.312031813
5.574,432.872083825,626.856257415,458.849266661,529.050574122,409.418992443
5.576,432.958409482,627.239282978,459.228469379,529.072228394,409.526206202
5.578,433.045029686,627.622711721,459.608049615,529.094195558,409.63367309
5.58,433.131944436,628.006543645,459.988007371,529.116475612,409.741393106
5.582,433.219153733,628.390778749,460.368342646,529.139068558,409.849366252
5.584,433.306657576,628.775417035,460.749055441,529.161974395,409.957592526
5.586,433.394455965,629.160458502,461.130145755,529.185193122,410.066071929
5.588,433.482548901,629.545903149,461.511613588,529.208724741,410.174804461
5.59,433.570936384,629.931750977,461.89345894,529.232569251,410.283790121
5.592,433.659618413,630.318001986,462.275681812,529.256726652,410.393028911
5.594,433.748594988,630.704656176,462.658282203,529.281196945,410.502520829
5.596,433.83786611,631.091713547,463.041260113,529.305980128,410.612265876
5.598,433.927431778,631.479174099,463.424615543,529.331076203,410.722264052
5.6,434.017291993,631.867037832,463.808348492,529.356485168,410.832515357
5.602,434.107446754,632.255304745,464.19245896,529.382207025,410.94301979
5.604,434.197896062,632.64397484,464.576946947,529.408241773,411.053777353
5.606,434.288639916,633.033048115,464.961812454,529.434589412,411.164788044
5.608,434.379678317,633.422524571,465.34705548,529.461249942,411.276051864
5.61,434.471011264,633.812404208,465.732676025,529.488223363,411.387568813
5.612,434.562638758,634.202687026,466.11867409,529.515509675,411.499338891
5.614,434.654560798,634.593373025,466.505049674,529.543108879,411.611362098
5.616,434.746777384,634.984462205,466.891802777,529.571020973,411.723638433
5.618,434.839288517,635.375954565,467.278933399,529.599245959,411.836167897
5.62,434.932094197,635.767850107,467.666441541,529.627783835,411.94895049
5.622,435.025194423,636.160148829,468.054327202,529.656634603,412.061986212
5.624,435.118589195,636.552850732,468.442590382,529.685798262,412.175275063
5.626,435.212278514,636.945955816,468.831231082,529.715274812,412.288817043
5.628,435.30626238,637.339464081,469.220249301,529.745064253,412.402612151
5.63,435.400540792,637.733375527,469.609645039,529.775166586,412.516660388
5.632,435.49511375,638.127690153,469.999418297,529.805581809,412.630961754
5.634,435.589981255,638.522407961,470.389569073,529.836309924,412.745516249
5.636,435.685143306,638.917528949,470.78009737,529.867350929,412.860323873
5.638,435.780599904,639.313053118,471.171003185,529.898704826,412.975384626
5.64,435.876351048,639.708980469,471.56228652,529.930371614,413.090698507
5.642,435.972396739,640.105311,471.953947373,529.962351293,413.206265517
5.644,436.068736976,640.502044712,472.345985747,529.994643863,413.322085656
5.646,436.16537176,640.899181604,472.738401639,530.027249324,413.438158924
5.648,436.26230109,641.296721678,473.131195051,530.060167676,413.554485321
5.65,436.359524966,641.694664932,473.524365982,530.09339892,413.671064847
5.652,436.457043389,642.093011368,473.917914433,530.126943054,413.787897501
5.654,436.554856359,642.491760984,474.311840402,530.16080008,413.904983284
5.656,436.652963875,642.890913781,474.706143891,530.194969997,414.022322196
5.658,436.751365937,643.290469759,475.100824899,530.229452805,414.139914237
5.66,436.850062546,643.690428918,475.495883427,530.264248504,414.257759407
5.662,436.949053702,644.090791258,475.891319474,530.299357094,414.375857705
5.664,437.048339404,644.491556778,476.28713304,530.334778575,414.494209133
5.666,437.147919652,644.89272548,476.683324125,530.370512947,414.612813689
5.668,437.247794447,645.294297362,477.07989273,530.406560211,414.731671374
5.67,437.347963788,645.696272426,477.476838854,530.442920365,414.850782188
5.672,437.448427676,646.09865067,477.874162497,530.479593411,414.970146131
5.674,437.54918611,646.501432095,478.27186366,530.516579347,415.089763202
5.676,437.650239091,646.904616701,478.669942342,530.553878175,415.209633403
5.678,437.751586618,647.308204487,479.068398543,530.591489894,415.329756732
5.68,437.853228692,647.712195455,479.467232264,530.629414504,415.45013319
5.682,437.955165312,648.116589604,479.866443503,530.667652006,415.570762777
5.684,438.057396479,648.521386933,480.266032262,530.706202398,415.691645492
5.686,438.159922192,648.926587443,480.665998541,530.745065681,415.812781337
5.688,438.262742451,649.332191134,481.066342338,530.784241856,415.93417031
5.69,438.365857257,649.738198006,481.467063655,530.823730921,416.055812413
5.692,438.46926661,650.144608059,481.868162491,530.863532878,416.177707644
5.694,438.572970509,650.551421293,482.269638847,530.903647726,416.299856003
5.696,438.676968954,650.958637707,482.671492722,530.944075465,416.422257492
5.698,438.781261946,651.366257303,483.073724116,530.984816095,416.54491211
5.7,438.885849484,651.774280079,483.476333029,531.025869616,416.667819856
5.702,438.990731569,652.182706037,483.879319462,531.067236029,416.790980731
5.704,439.095908201,652.591535175,484.282683414,531.108915332,416.914394735
